,molecule_chembl_id,canonical_smiles,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,pIC50
94,CHEMBL291217,CC(C)CC[S+]([O-])CC[C@H](O)[C@H](CC(C)C)NC(=O)[C@H](C)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C,intermediate,581.82,3.703800000000003,4.0,6.0,5.2839966563652006
95,CHEMBL300036,CCOC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)CCS(=O)(=O)C(C)C,active,647.8390000000003,2.823800000000001,5.0,8.0,8.0
96,CHEMBL3142207,CCOC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)CS(=O)(=O)C(C)C,active,633.8120000000004,2.433700000000001,5.0,8.0,8.301029995663981
97,CHEMBL23071,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CC1CS(=O)(=O)c2ccccc21)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)CC(=O)NCCn1ccnc1,active,777.0009999999997,3.4251000000000023,5.0,9.0,7.3872161432802645
98,CHEMBL30620,CC(C)C[C@H](O)[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@H](Cc1cscn1)NC(=O)[C@@H]1[C@@H](c2ccccc2)[C@H]1S(=O)(=O)C(C)C,active,647.9040000000001,3.9989000000000026,4.0,8.0,9.42021640338319
99,CHEMBL443253,CCCC[C@H](NC(=O)[C@@H]1[C@@H](S(=O)(=O)C(C)C)[C@H]1c1ccccc1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)[C@@H](O)CC(C)C,active,606.8700000000003,4.489900000000003,4.0,6.0,8.721246399047171
100,CHEMBL245189,CCCC[C@H](O[C@@H](Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)C[C@H](C(=O)NCCCNC(N)=O)C(C)C,active,760.0300000000001,4.437600000000005,5.0,8.0,8.698970004336019
101,CHEMBL40928,CC(C)C[C@H](NC(=O)C[C@H](O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,active,829.0519999999999,3.875500000000007,7.0,8.0,7.055517327849832
102,CHEMBL3142210,CC(C)S(=O)(=O)C[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)[C@@H](C)OCc1ccccc1,active,715.954,4.851800000000005,4.0,8.0,8.221848749616356
103,CHEMBL99639,CCCC[C@H](O[C@@H](Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)C[C@H](C(=O)NCCNc1noc(N)n1)C(C)C,active,786.028,4.456500000000005,5.0,12.0,8.508638306165727
104,CHEMBL348469,CC(C)SC[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@H](C)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C,active,563.8050000000001,4.584800000000003,4.0,6.0,8.00436480540245
105,CHEMBL3142220,CC(C)S(=O)(=O)C[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H](Cc1ccccc1)NC(=O)CC(C)(C)C,active,659.894,3.2400000000000047,5.0,7.0,8.522878745280337
106,CHEMBL284570,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CCN1C(=O)CS(=O)(=O)c2ccncc21)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)CC(=O)NCCCn1ccnc1,active,835.0409999999996,2.4596000000000036,5.0,11.0,8.096910013008056
107,CHEMBL281508,CC(C)C[C@H](O)[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@H](Cc1cscn1)NC(=O)[C@H](Cc1ccccc1)CS(=O)(=O)N1CCOCC1,active,692.9449999999998,2.9144000000000014,4.0,9.0,8.853871964321762
108,CHEMBL321356,CCCC[C@H](N[C@@H](Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)C[C@H](C(=O)NCc1ccccc1)C(C)C,active,749.0500000000003,6.152400000000005,4.0,7.0,7.853871964321762
109,CHEMBL102923,CCCC[C@H](O[C@@H](Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)C[C@H](C(=O)NCCC/N=C(\NC#N)SC)C(C)C,active,815.135,5.558980000000006,4.0,10.0,8.886056647693163
110,CHEMBL300565,CC(C)C[C@H](NC(=O)[C@H](C)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)[C@@H](O)CCS(=O)(=O)CCc1ccccc1,intermediate,631.8360000000001,3.566500000000003,4.0,7.0,5.7447274948966935
111,CHEMBL3142208,CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CSC1CCCCC1,active,663.8849999999999,4.727300000000004,5.0,7.0,7.823908740944319
112,CHEMBL319985,CCCC[C@H](N[C@@H](Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)C[C@H](C(=O)NCCNc1n[nH]c(N)n1)C(C)C,active,784.06,3.7646000000000033,7.0,11.0,8.214670164989233
113,CHEMBL298867,CC(C)CCC(O)CC[C@H](O)[C@H](CC(C)C)NC(=O)[C@H](C)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C,intermediate,563.7800000000002,4.096200000000002,5.0,6.0,5.42021640338319
114,CHEMBL382977,CC(C)S(=O)(=O)CC[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C,active,675.8930000000001,3.602400000000004,5.0,8.0,8.119186407719209
115,CHEMBL299870,CC(C)S(=O)(=O)CC[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@H](C)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C,active,609.8300000000002,3.656500000000003,4.0,7.0,7.119186407719209
116,CHEMBL406182,CC(C)CC(NC(=O)C(Cc1ccccc1)Cc1ccccc1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)CS(=O)(=O)C(C)C,active,612.8770000000003,5.258200000000006,3.0,5.0,7.6020599913279625
117,CHEMBL67705,CC(C)S(=O)(=O)C[C@H](O)[C@H](CC1CCCCC1)NC(=O)C(Cc1c[nH]cn1)NC(=O)C(Cc1ccccc1)Cc1ccccc1,active,636.8590000000002,4.177900000000004,4.0,6.0,7.154901959985743
118,CHEMBL30672,COCOCCS(=O)(=O)[C@H]1[C@H](C(=O)N[C@@H](Cc2cscn2)C(=O)N[C@@H](CC2CCCCC2)[C@@H](O)[C@@H](O)CC(C)C)[C@H]1c1ccccc1,active,693.9290000000003,3.211000000000002,4.0,10.0,9.318758762624412
119,CHEMBL31121,CC(C)C[C@H](NC(=O)[C@@H]1[C@@H](c2ccccc2)[C@H]1S(=O)(=O)C(C)C)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)[C@@H](O)CC(C)C,active,606.8700000000003,4.345800000000002,4.0,6.0,9.229147988357855
120,CHEMBL282642,CC(C)C[C@H](O)[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@H](Cc1cscn1)NC(=O)[C@H]1[C@H](C2CCCCC2)[C@@H]1S(=O)(=O)C(C)C,active,653.9520000000001,4.411600000000003,4.0,8.0,7.853871964321762
121,CHEMBL112016,CC(C)CC(=O)N[C@@H](C(=O)N[C@@H](CC(C)C)C(O)CC(N)=O)C(C)C,inactive,357.4950000000002,0.9405000000000013,4.0,4.0,3.4814860601221125
122,CHEMBL30375,CC(C)C[C@H](O)[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@H](Cc1cscn1)NC(=O)[C@@H]1[C@@H](c2ccccc2)[C@H]1S(C)(=O)=O,active,619.8500000000001,3.220300000000001,4.0,8.0,9.200659450546418
123,CHEMBL103733,CCCC[C@H](O[C@@H](Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)C[C@H](C(=O)NCc1nn[nH]n1)C(C)C,active,741.9750000000001,4.092500000000004,4.0,10.0,8.075720713938118
124,CHEMBL322450,CCCC[C@H](N[C@@H](Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)C[C@H](C(=O)NCC(=O)OCc1ccccc1)C(C)C,active,807.0860000000002,5.695600000000006,4.0,9.0,7.6777807052660805
125,CHEMBL3144404,CC(C)C[C@@H](CNCc1ccccc1)NC(=O)C[C@H](O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C,active,758.017,5.452500000000006,6.0,7.0,6.0
126,CHEMBL3142204,CC(C)S(=O)(=O)C[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H](NC(=O)OC(C)(C)C)[C@@H](C)OCc1ccccc1,active,705.919,3.5749000000000057,5.0,9.0,8.259637310505756
127,CHEMBL291240,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CC1CS(=O)(=O)c2ccccc21)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)CC(=O)NCCCC(=O)O,active,768.9739999999998,3.3932,6.0,8.0,7.259637310505756
128,CHEMBL280536,CC(C)C[C@H](O)[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@H](Cc1cscn1)NC(=O)[C@@H]1[C@@H](C2CCCCC2)[C@H]1S(=O)(=O)C(C)C,active,653.9520000000001,4.411600000000003,4.0,8.0,9.102372908709558
129,CHEMBL31019,CC(C)C[C@H](O)[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@H](Cn1ccnc1)NC(=O)[C@@H]1[C@@H](c2ccccc2)[C@H]1S(=O)(=O)C(C)C,active,630.8520000000001,3.1964000000000015,4.0,8.0,8.853871964321762
130,CHEMBL29948,CCCC[C@H](NC(=O)[C@@H]1[C@@H](c2ccccc2)[C@H]1S(=O)(=O)C(C)C)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)[C@@H](O)CC(C)C,active,606.8700000000003,4.489900000000003,4.0,6.0,9.431798275933005
131,CHEMBL323146,CCCC[C@H](O[C@@H](Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)C[C@H](C(=O)NCCC/N=C(/N)S)C(C)C,active,776.0980000000001,5.013800000000006,5.0,8.0,8.602059991327963
132,CHEMBL101572,CCCC[C@H](O[C@@H](Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)C[C@H](C(=O)NCCCCN1CCOCC1)C(C)C,active,801.1229999999998,5.491600000000007,3.0,9.0,8.481486060122112
133,CHEMBL103937,CCCC[C@H](N[C@@H](Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)C[C@H](C(=O)NCCN1CCOCC1)C(C)C,active,772.0849999999999,4.284400000000006,4.0,9.0,8.4089353929735
134,CHEMBL326043,CCCC[C@H](N[C@@H](Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)C[C@H](C(=O)NCC(C)(C)N1CCOCC1)C(C)C,active,800.1389999999999,5.063000000000007,4.0,9.0,8.040958607678906
135,CHEMBL3142223,CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](CC1CCCCC1)[C@H](O)CSC1CCCCC1,active,669.933,5.4550000000000045,5.0,7.0,7.0
136,CHEMBL3142214,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)CS(=O)(=O)C(C)C,active,637.8840000000004,4.292600000000003,4.0,7.0,8.397940008672037
137,CHEMBL69289,O=C(NC(Cc1c[nH]cn1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)CSC1CCCCC1)C(Cc1ccccc1)Cc1ccccc1,active,644.9260000000004,6.4206000000000065,4.0,5.0,7.698970004336019
138,CHEMBL103929,CCCC[C@H](O[C@@H](Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)C[C@H](C(=O)NCC(C)(C)N)C(C)C,active,731.0320000000002,5.116500000000006,4.0,8.0,8.327902142064282
139,CHEMBL103905,CCCC[C@H](N[C@@H](Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)C[C@H](C(=O)NCCCNCCO)C(C)C,active,760.0740000000001,3.9242000000000044,6.0,9.0,8.102372908709558
140,CHEMBL100605,CCCC[C@H](N[C@@H](Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)C[C@H](C(=O)NCC(C)(C)NCCO)C(C)C,active,774.1010000000001,4.312700000000005,6.0,9.0,8.200659450546418
141,CHEMBL101075,CCCC[C@H](N[C@@H](Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)C[C@H](C(=O)NCCc1ccccn1)C(C)C,active,764.0650000000002,5.589900000000005,4.0,8.0,8.0268721464003
142,CHEMBL295507,CC(C)C[C@H](NC(=O)[C@H](C)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)[C@@H](O)CCSCCc1ccccc1,intermediate,599.8380000000002,4.884900000000004,4.0,6.0,5.376750709602099
143,CHEMBL50412,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)CCS(=O)(=O)C(C)C,active,651.9110000000003,4.682700000000003,4.0,7.0,7.853871964321762
144,CHEMBL3142232,CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)CS(=O)(=O)C1CCCCC1,active,701.931,4.136600000000003,5.0,8.0,8.602059991327963
145,CHEMBL317329,CCCC[C@H](O[C@@H](Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)C[C@H](C(=O)NCCC/N=C(/N)NC#N)C(C)C,active,784.0559999999999,4.154680000000005,5.0,9.0,8.823908740944319
146,CHEMBL100949,CCCC[C@H](O[C@@H](Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)C[C@H](C(=O)NCCCNC(=O)OCc1ccccc1)C(C)C,active,851.1390000000001,6.6957000000000075,4.0,9.0,8.366531544420413
147,CHEMBL99813,CCCC[C@H](N[C@@H](Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)C[C@H](C(=O)NCCC(=O)OCc1ccccc1)C(C)C,active,821.1130000000002,6.085700000000005,4.0,9.0,7.638272163982407
148,CHEMBL99903,CCCC[C@H](O[C@@H](Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)C[C@H](C(=O)NCCCN)C(C)C,active,717.0050000000001,4.728000000000005,4.0,8.0,8.346787486224656
149,CHEMBL297628,CC(C)S(=O)(=O)CC[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H](Cc1ccccc1)NC(=O)CC(C)(C)C,active,673.921,3.630100000000004,5.0,7.0,8.221848749616356
150,CHEMBL3142221,COc1ccc(C[C@H](NC(=O)OC(C)(C)C)C(=O)N[C@@H](Cc2c[nH]cn2)C(=O)N[C@@H](CC2CCCCC2)[C@@H](O)CS(=O)(=O)C(C)C)cc1,active,691.8920000000003,3.220900000000003,5.0,9.0,8.522878745280337
151,CHEMBL285955,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CCN1C(=O)COc2ccncc21)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)CC(=O)NCCCn1ccnc1,active,786.9749999999997,3.0647000000000038,5.0,10.0,7.698970004336019
152,CHEMBL294999,CC(C)S(=O)(=O)CC[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C,active,685.9280000000002,4.879300000000003,4.0,7.0,7.698970004336019
153,CHEMBL3142212,CC(C)S(=O)(=O)C[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H](COCc1ccccc1)NC(=O)OC(C)(C)C,active,691.8920000000002,3.1864000000000035,5.0,9.0,7.1249387366083
154,CHEMBL24315,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CCCN1C(=O)CSc2ccncc21)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)CC(=O)NCCCn1ccnc1,active,817.0699999999996,4.1681000000000035,5.0,10.0,7.853871964321762
155,CHEMBL30754,COCOCCS(=O)(=O)[C@@H]1[C@@H](C(=O)N[C@@H](Cc2cscn2)C(=O)N[C@@H](CC2CCCCC2)[C@@H](O)[C@@H](O)CC(C)C)[C@@H]1c1ccccc1,active,693.9290000000003,3.211000000000002,4.0,10.0,9.0
156,CHEMBL320662,CCCC[C@H](O[C@@H](Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)C[C@H](C(=O)NCCCCN)C(C)C,active,731.032,5.118100000000005,4.0,8.0,8.366531544420413
157,CHEMBL115380,CC(C)CC(=O)N[C@@H](C(=O)N[C@@H](C(=O)NC(CC(C)C)[C@@H](O)CC(N)=O)C(C)C)C(C)C,inactive,456.62800000000027,1.0813000000000028,5.0,5.0,3.4814860601221125
158,CHEMBL296860,CC(C)C[C@H](NC(=O)[C@H](C)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)[C@@H](O)CCSC(C)C,intermediate,537.7670000000002,4.050600000000003,4.0,6.0,5.318758762624412
159,CHEMBL3142206,CCOC(=O)N[C@H](C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)CS(=O)(=O)C(C)C)[C@@H](C)OCc1ccccc1,active,677.8650000000002,2.796300000000004,5.0,9.0,7.698970004336019
160,CHEMBL321782,CCCC[C@H](N[C@@H](Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)C[C@H](C(=O)NCCNCCO)C(C)C,active,746.0470000000001,3.534100000000004,6.0,9.0,7.958607314841775
161,CHEMBL103940,CCCC[C@H](N[C@@H](Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)C[C@H](C(=O)NCCC1CCCCC1)C(C)C,active,769.1249999999999,6.922600000000005,4.0,7.0,7.3979400086720375
162,CHEMBL322823,CC(C)CC(=O)N[C@@H](C(=O)N[C@@H](C(=O)NC(CC(C)C)[C@@H](O)CC(=O)N[C@H](C)C(=O)NC(CC(C)C)[C@@H](O)CO)C(C)C)C(C)C,active,657.8940000000002,0.9848000000000054,8.0,8.0,6.494850021680094
163,CHEMBL301724,CC(C)C[C@H](NC(=O)[C@H](C)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)[C@@H](O)CCS(=O)(=O)C(C)C,intermediate,569.7650000000002,2.7322000000000024,4.0,7.0,5.795880017344075
164,CHEMBL2028988,CC[C@H](C)[C@H](NC(=O)[C@@H](NC(O)[C@H](CC(C)C)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1c[nH]cn1)NC(=O)OC(C)(C)C)C(C)C)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)O,active,1101.3209999999997,1.5442000000000076,12.0,14.0,9.154901959985743
165,CHEMBL3142216,CC(C)S(=O)(=O)C[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@H](CCO)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C,active,625.8290000000002,2.6289000000000025,5.0,8.0,7.698970004336019
166,CHEMBL3142228,CC(=O)NCCCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)CS(=O)(=O)C(C)C,active,694.9360000000001,3.5529000000000046,5.0,8.0,6.522878745280337
167,CHEMBL436543,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CN1C(=O)CSc2ccncc21)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)CC(=O)NCCCn1ccnc1,active,789.0159999999996,3.387900000000002,5.0,10.0,7.42021640338319
168,CHEMBL431498,CC(C)C[C@H](O)[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@H](Cc1cscn1)NC(=O)[C@@H]1[C@@H](S(C)(=O)=O)[C@H]1c1ccccc1,active,619.8500000000001,3.2203000000000017,4.0,8.0,7.638272163982407
169,CHEMBL322463,CCCC[C@H](O[C@@H](Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)C[C@H](C(=O)NCCC/N=C(/NC)NC#N)C(C)C,active,798.083,4.415380000000006,5.0,9.0,8.886056647693163
170,CHEMBL101873,CCCC[C@H](O[C@@H](Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)C[C@H](C(=O)NCC/N=C(/N)NC#N)C(C)C,active,770.029,3.764580000000005,5.0,9.0,8.744727494896694
171,CHEMBL103160,CCCC[C@H](N[C@@H](Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)C[C@H](C(=O)NCCN1CCCCC1)C(C)C,active,770.1129999999998,5.438100000000006,4.0,8.0,7.853871964321762
172,CHEMBL319832,CCCC[C@H](N[C@@H](Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)C[C@H](C(=O)NCC(C)(C)N)C(C)C,active,730.0480000000001,4.689500000000005,5.0,8.0,7.920818753952375
173,CHEMBL112794,CC(C)CCNC(=O)[C@@H](C)NC(=O)C[C@H](O)C(CC(C)C)NC(=O)CC(C)C,inactive,399.5760000000002,1.9814000000000007,4.0,4.0,3.4814860601221125
174,CHEMBL67058,CC(C)S(=O)(=O)C[C@H](O)[C@H](CC1CCCCC1)NC(=O)C(Cc1c[nH]cn1)NC(=O)[C@@H](Cc1ccccc1)NC(=O)OC(C)(C)C,active,661.8660000000001,3.2123000000000035,5.0,8.0,6.823908740944319
175,CHEMBL330140,CCCC[C@H](O[C@@H](Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)C[C@H](C(=O)NCCNC(C)=O)C(C)C,active,745.0150000000002,4.515300000000006,4.0,8.0,8.585026652029182
176,CHEMBL3142234,CSC[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C,active,601.8140000000001,3.752100000000002,5.0,7.0,8.0
177,CHEMBL3142213,CC(C)S(=O)(=O)C[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C,active,671.9010000000002,4.489200000000003,4.0,7.0,7.522878745280337
178,CHEMBL264848,CC(C)C[C@H](O)[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@H](Cc1cscn1)NC(=O)[C@@H]1[C@@H](c2ccccc2)[C@H]1CC(=O)N1CCOCC1,active,668.9009999999997,3.672200000000002,4.0,8.0,9.154901959985743
179,CHEMBL100800,CCCC[C@H](N[C@@H](Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)C[C@H](C(=O)NCCC(=O)O)C(C)C,active,730.9880000000003,4.426900000000003,5.0,8.0,8.075720713938118
180,CHEMBL103938,CCCC[C@H](N[C@@H](Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)C[C@H](C(=O)NCCN1CCCC1)C(C)C,active,756.0859999999999,5.048000000000005,4.0,8.0,7.886056647693163
181,CHEMBL100647,CCCC[C@H](O[C@@H](Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)C[C@H](C(=O)NCCC(=O)O)C(C)C,active,731.9720000000003,4.853900000000005,4.0,8.0,8.167491087293763
182,CHEMBL424543,CC(C)C[C@H](NC(=O)CC(O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)C(=O)NCc1ccccc1,intermediate,772.0,4.979100000000006,6.0,7.0,5.721246399047171
183,CHEMBL45727,COc1ccc(C[C@H](NC(=O)OC(C)(C)C)C(=O)N[C@@H](Cc2c[nH]cn2)C(=O)N[C@@H](CC2CCCCC2)[C@@H](O)CCS(=O)(=O)C(C)C)cc1,active,705.9190000000002,3.6110000000000033,5.0,9.0,8.040958607678906
184,CHEMBL3142217,CC(C)S(=O)(=O)C[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@H](CCCNC(=O)OCc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C,active,773.0060000000001,4.953100000000004,5.0,9.0,7.221848749616356
185,CHEMBL281487,C=CS(=O)(=O)[C@@H]1[C@@H](C(=O)N[C@@H](Cc2cscn2)C(=O)N[C@@H](CC2CCCCC2)[C@@H](O)[C@@H](O)CC(C)C)[C@@H]1c1ccccc1,active,631.8610000000003,3.734000000000001,4.0,8.0,8.142667503568731
186,CHEMBL91246,CCCC[C@H](N[C@@H](Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)C[C@H](C(=O)NCC(=O)O)C(C)C,active,716.9610000000004,4.036800000000003,5.0,8.0,7.920818753952375
187,CHEMBL69913,CC(C)C[C@H](O)[C@H](O)[C@H](CC1CCCCC1)C1=C(O)[C@](CC(C)C)(C2=C(O)[C@@](CC(=O)N3CCOCC3)(Cc3ccccc3)N=C2)N=C1,inactive,663.9000000000001,6.149200000000007,4.0,8.0,4.7447274948966935
188,CHEMBL26510,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CCN1C(=O)CSc2ccncc21)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)CC(=O)NCCCn1ccnc1,active,803.0429999999996,3.778000000000003,5.0,10.0,8.397940008672037
